20.424524,0.117680,0.235360,8.316040,3.2
20.283625,-0.117680,1.216025,8.237586,3.2
20.283625,0.039227,0.078453,8.119907,3.2
20.396357,0.039227,0.078453,8.276814,3.2
20.452692,0.274586,-0.039227,8.355267,3.2
20.452692,1.294478,5.021005,10.591183,3.2
20.424524,1.137571,-1.961330,7.963000,3.2
20.537256,0.509946,-1.804424,8.041453,3.2
20.678217,0.470719,-1.686744,8.002227,3.2
